from_id,to_id,travel_time
41,74_,53
41,75_,51
41,76_,51
41,77_,57
41,78_,58
41,79_Allame Jafari High school,64
41,80_,49
41,81_,30
41,82_,35
42,01_Mohammad Taghi Nourozi,46
42,02_,56
42,03_Qods Highschool,37
42,04_استعدادهای درخشان شهیدان شالباف,62
42,05_Sepide Kashani,39
42,06_Bokharaei High School,50
42,07_Tohid school,33
42,08_Pasargad High Scored,44
42,09_Farzanegan Sampad (NODET) High school,52
42,10_,53
42,11_,43
42,12_Pasdaran highschool,18
42,13_,60
42,14_,33
42,15_,5
42,16_,56
42,17_,53
42,18_,47
42,19_Erfan,45
42,20_Khatamol anbia Technical School,51
42,21_Enghelab-e-Eslami Technical school,53
42,22_Shahed,45
42,23_Shahed,44
42,24_,46
42,25_,39
42,26_Chamran,34
42,27_Nourozian School,40
42,28_Nourozian School Building,40
42,29_,17
42,30_,16
42,31_,32
42,32_Shahed School,52
42,33_Martyr Babayi elites Highschool,49
42,34_,39
42,35_Jaberebn e Hayyan,60
42,36_Nejatiye,57
42,37_,37
42,38_,26
42,39_Daneshmand High School,66
42,40_Amin Rambood,23
42,41_,35
42,42_,46
42,43_Reshadat,45
42,44_,33
42,45_,34
42,46_,58
42,47_,56
42,48_,20
42,49_Sadra,42
42,50_,63
42,51_Tarbiat,45
42,52_,58
42,53_Exceptional Children School,60
42,54_Shahidi,19
42,55_Ayande Sazan Novin,68
42,56_Erfan High School,48
42,57_Dehkhoda And Farabi High school,26
42,58_,24
42,59_Shirodi and Haj Seyed Fazlollah Ghavam,28
42,60_Sheykh e Toosi and Kalini,28
42,61_,15
42,62_Abdollahi School,62
42,63_Sa'adat School,62
42,64_Valiasr,28
42,65_Aghmashe High School,41
42,66_,37
42,67_,46
42,68_,46
42,69_Hemmat School,37
42,70_,25
42,71_,52
42,72_,64
42,73_,54
42,74_,46
42,75_,44
42,76_,45
42,77_,55
42,78_,56
42,79_Allame Jafari High school,63
42,80_,55
42,81_,42
42,82_,36
44,01_Mohammad Taghi Nourozi,52
44,02_,54
44,03_Qods Highschool,47
44,04_استعدادهای درخشان شهیدان شالباف,61
44,05_Sepide Kashani,39
44,06_Bokharaei High School,49
44,07_Tohid school,43
44,08_Pasargad High Scored,54
44,09_Farzanegan Sampad (NODET) High school,57
44,10_,49
44,11_,54
44,12_Pasdaran highschool,29
44,13_,61
44,14_,44
44,15_,12
44,16_,61
44,17_,58
44,18_,52
44,19_Erfan,49
44,20_Khatamol anbia Technical School,56
44,21_Enghelab-e-Eslami Technical school,58
44,22_Shahed,49
44,23_Shahed,49
44,24_,49
44,25_,41
44,26_Chamran,34
44,27_Nourozian School,43
44,28_Nourozian School Building,43
44,29_,29
44,30_,28
44,31_,42
44,32_Shahed School,57
44,33_Martyr Babayi elites Highschool,54
44,34_,41
44,35_Jaberebn e Hayyan,64
44,36_Nejatiye,62
44,37_,44
44,38_,37
44,39_Daneshmand High School,71
44,40_Amin Rambood,32
44,41_,34
44,42_,45
44,43_Reshadat,46
44,44_,35
44,45_,35
44,46_,64
44,47_,62
44,48_,31
44,49_Sadra,44
44,50_,61
44,51_Tarbiat,42
44,52_,54
44,53_Exceptional Children School,56
44,54_Shahidi,28
44,55_Ayande Sazan Novin,73
44,56_Erfan High School,52
44,57_Dehkhoda And Farabi High school,28
44,58_,26
44,59_Shirodi and Haj Seyed Fazlollah Ghavam,37
44,60_Sheykh e Toosi and Kalini,37
44,61_,27
44,62_Abdollahi School,66
44,63_Sa'adat School,66
44,64_Valiasr,37
44,65_Aghmashe High School,51
44,66_,37
44,67_,45
44,68_,45
