from_id,to_id,travel_time
32,74_Bank Saderat Iran,42
32,75_Bank Sepah,42
32,76_Tejarat Bank,28
32,77_Bank Melli Iran,46
32,78_Bank mehr iran,51
32,79_Bank Sepah,59
32,80_Bank Sepah,50
32,81_Bank Melli Iran,60
32,82_Shahr Bank,45
32,83_Bank Sepah,45
32,84_Bank Melli Iran,49
32,85_Bank Saderat Iran,47
32,86_Bank Sepah,48
32,87_Bank Keshavarzi Iran,38
32,88_Bank Sepah,42
32,89_Bank Sepah,26
32,90_Bank Melli Iran,27
32,91_Ayandeh Bank,46
32,92_Bank Pasargad,50
32,93_Bank Melli Iran,44
32,94_Bank Mellat,46
32,95_Mehr Eqtesad Bank,46
32,96_EN Bank,34
32,97_Bank Keshavarzi Iran,39
32,98_Tejarat Bank,29
32,99_Bank Melli Iran,28
32,100_Bank Keshavarzi Iran,46
32,101_Bank Melli Iran,47
32,102_Bank Mellat,53
32,103_Bank Maskan,31
32,104_Tejarat Bank,46
32,105_Bank Maskan,46
32,106_Sarmayeh Bank,45
32,107_Bank Sepah,36
32,108_Bank Melli Iran,39
32,109_Sarmayeh Bank,42
32,110_Bank Saderat Iran,46
33,01_Bank Melli Iran,52
33,02_Bank Maskan,59
33,03_Bank Sepah,53
33,04_Bank Mellat,51
33,05_Bank Saderat Iran,56
33,06_Bank Mellat,55
33,07_Mehr,55
33,08_Refah Bank,55
33,09_Bank Maskan,52
33,10_Bank Sepah,23
33,11_Bank Sepah,52
33,12_Melli Bank,50
33,13_EN Bank,30
33,14_Bank Maskan,58
33,15_Bank Maskan,34
33,16_Bank Saderat Iran,33
33,17_Bank Mellat,36
33,18_Saman Bank,50
33,19_Bank Melli Iran,41
33,20_Gardeshgari,49
33,21_Bank Maskan,54
33,22_Samen Bank,50
33,23_Tejarat Bank,54
33,24_Bank Maskan,53
33,25_Bank Melli Iran,43
33,26_Bank Keshavarzi Iran,44
33,27_Bank Saderat Iran,31
33,28_Bank Saderat Iran,33
33,29_Bank Keshavarzi Iran,21
33,30_Bank Sepah,20
33,31_Refah Bank,19
33,32_Shahr Bank,54
33,33_Sepah Bank,51
33,34_Bank of Industry and Mine,49
33,35_Ghavamin Bank,55
33,36_Mehr Eqtesad Bank,18
33,37_Bank Melli Iran,21
33,38_Tejarat Bank,21
33,39_Bank Melli Iran,23
33,40_Bank Mellat,23
33,41_Bank Melli Iran,35
33,42_Bank Saderat Iran,33
33,43_Bank Sepah,38
33,44_Bank Maskan,60
33,45_Tejarat Bank,25
33,46_Bank Saderat Iran,53
33,47_Tejarat Bank,54
33,48_Ansar Bank,45
33,49_Bank Day,47
33,50_Bank Saderat Iran,43
33,51_Kosar Financial Institute,43
33,52_Bank Mellat,35
33,53_Post Bank of Iran,36
33,54_Tejarat Bank,40
33,55_Bank Keshavarzi Iran,40
33,56_Ansar Bank,40
33,57_Bank Melli Iran,39
33,58_Bank Melli Iran,36
33,59_Bank Saderat Iran,62
33,60_Bank Mellat,66
33,61_TT Bank,50
33,62_Bank Sepah,42
33,63_Hekmat Iranian Bank,46
33,64_Bank Mellat,46
33,65_Post Bank of Iran,32
33,66_Refah Bank,50
33,67_Bank Keshavarzi Iran,40
33,68_Refah Bank,77
33,69_Bank Keshavarzi Iran,63
33,70_Bank Melli Iran,63
33,71_Bank Saderat Iran,62
33,72_Qarz Al-Hasaneh Mehr Iran Bank,62
33,73_Bank Maskan,61
33,74_Bank Saderat Iran,41
33,75_Bank Sepah,41
33,76_Tejarat Bank,34
33,77_Bank Melli Iran,51
33,78_Bank mehr iran,54
33,79_Bank Sepah,64
33,80_Bank Sepah,52
33,81_Bank Melli Iran,65
33,82_Shahr Bank,48
33,83_Bank Sepah,51
33,84_Bank Melli Iran,54
33,85_Bank Saderat Iran,53
33,86_Bank Sepah,51
33,87_Bank Keshavarzi Iran,41
33,88_Bank Sepah,45
33,89_Bank Sepah,29
33,90_Bank Melli Iran,33
33,91_Ayandeh Bank,49
33,92_Bank Pasargad,55
33,93_Bank Melli Iran,50
33,94_Bank Mellat,49
33,95_Mehr Eqtesad Bank,49
33,96_EN Bank,37
33,97_Bank Keshavarzi Iran,31
33,98_Tejarat Bank,32
33,99_Bank Melli Iran,31
33,100_Bank Keshavarzi Iran,49
