from_id,to_id,travel_time
103,Qazvin Central Fruit and Vegetable Market,77
103,Minoudar Fruit and Vegetable Market,43
103,Qazvin Bazar fruits part,52
103,SayyadShirazi Barekat market,67
103,Caspian (Elahieh) Barekat market,58
104,Sepah Market,64
104,Mahdiye Market,24
104,Qazvin Central Fruit and Vegetable Market,86
104,Minoudar Fruit and Vegetable Market,51
104,Qazvin Bazar fruits part,60
104,SayyadShirazi Barekat market,74
104,Caspian (Elahieh) Barekat market,68
105,Sepah Market,58
105,Mahdiye Market,14
105,Qazvin Central Fruit and Vegetable Market,83
105,Minoudar Fruit and Vegetable Market,43
105,Qazvin Bazar fruits part,58
105,SayyadShirazi Barekat market,64
105,Caspian (Elahieh) Barekat market,54
107,Sepah Market,61
107,Mahdiye Market,54
107,Qazvin Central Fruit and Vegetable Market,68
107,Minoudar Fruit and Vegetable Market,23
107,Qazvin Bazar fruits part,40
107,SayyadShirazi Barekat market,10
107,Caspian (Elahieh) Barekat market,25
108,Sepah Market,69
108,Mahdiye Market,55
108,Qazvin Central Fruit and Vegetable Market,76
108,Minoudar Fruit and Vegetable Market,27
108,Qazvin Bazar fruits part,48
108,SayyadShirazi Barekat market,25
108,Caspian (Elahieh) Barekat market,17
109,Sepah Market,64
109,Mahdiye Market,57
109,Qazvin Central Fruit and Vegetable Market,71
109,Minoudar Fruit and Vegetable Market,26
109,Qazvin Bazar fruits part,43
109,SayyadShirazi Barekat market,18
109,Caspian (Elahieh) Barekat market,11
110,Sepah Market,61
110,Mahdiye Market,46
110,Qazvin Central Fruit and Vegetable Market,68
110,Minoudar Fruit and Vegetable Market,12
110,Qazvin Bazar fruits part,40
110,SayyadShirazi Barekat market,25
110,Caspian (Elahieh) Barekat market,23
111,Sepah Market,50
111,Mahdiye Market,30
111,Qazvin Central Fruit and Vegetable Market,69
111,Minoudar Fruit and Vegetable Market,15
111,Qazvin Bazar fruits part,45
111,SayyadShirazi Barekat market,38
111,Caspian (Elahieh) Barekat market,36
112,Sepah Market,53
112,Mahdiye Market,16
112,Qazvin Central Fruit and Vegetable Market,74
112,Minoudar Fruit and Vegetable Market,31
112,Qazvin Bazar fruits part,50
112,SayyadShirazi Barekat market,54
112,Caspian (Elahieh) Barekat market,41
113,Sepah Market,65
113,Mahdiye Market,25
113,Qazvin Central Fruit and Vegetable Market,90
113,Minoudar Fruit and Vegetable Market,51
113,Qazvin Bazar fruits part,65
113,SayyadShirazi Barekat market,74
113,Caspian (Elahieh) Barekat market,64
114,Sepah Market,56
114,Mahdiye Market,16
114,Qazvin Central Fruit and Vegetable Market,79
114,Minoudar Fruit and Vegetable Market,34
114,Qazvin Bazar fruits part,54
114,SayyadShirazi Barekat market,57
114,Caspian (Elahieh) Barekat market,42
115,Sepah Market,67
115,Mahdiye Market,59
115,Qazvin Central Fruit and Vegetable Market,74
115,Minoudar Fruit and Vegetable Market,26
115,Qazvin Bazar fruits part,46
115,SayyadShirazi Barekat market,30
115,Caspian (Elahieh) Barekat market,6
116,Sepah Market,72
116,Mahdiye Market,55
116,Qazvin Central Fruit and Vegetable Market,79
116,Minoudar Fruit and Vegetable Market,25
116,Qazvin Bazar fruits part,51
116,SayyadShirazi Barekat market,39
116,Caspian (Elahieh) Barekat market,15
117,Sepah Market,55
117,Mahdiye Market,30
117,Qazvin Central Fruit and Vegetable Market,76
117,Minoudar Fruit and Vegetable Market,30
117,Qazvin Bazar fruits part,52
117,SayyadShirazi Barekat market,53
117,Caspian (Elahieh) Barekat market,35
106,Sepah Market,61
106,Mahdiye Market,35
106,Qazvin Central Fruit and Vegetable Market,79
106,Minoudar Fruit and Vegetable Market,22
106,Qazvin Bazar fruits part,52
106,SayyadShirazi Barekat market,44
106,Caspian (Elahieh) Barekat market,30
118,Sepah Market,69
118,Mahdiye Market,49
118,Qazvin Central Fruit and Vegetable Market,76
118,Minoudar Fruit and Vegetable Market,19
118,Qazvin Bazar fruits part,47
118,SayyadShirazi Barekat market,38
118,Caspian (Elahieh) Barekat market,21
119,Sepah Market,66
119,Mahdiye Market,59
119,Qazvin Central Fruit and Vegetable Market,73
119,Minoudar Fruit and Vegetable Market,28
119,Qazvin Bazar fruits part,45
119,SayyadShirazi Barekat market,29
119,Caspian (Elahieh) Barekat market,17
120,Sepah Market,33
120,Mahdiye Market,42
120,Qazvin Central Fruit and Vegetable Market,58
120,Minoudar Fruit and Vegetable Market,38
120,Qazvin Bazar fruits part,33
120,SayyadShirazi Barekat market,57
120,Caspian (Elahieh) Barekat market,52
121,Sepah Market,28
121,Mahdiye Market,41
121,Qazvin Central Fruit and Vegetable Market,53
121,Minoudar Fruit and Vegetable Market,36
121,Qazvin Bazar fruits part,29
121,SayyadShirazi Barekat market,55
121,Caspian (Elahieh) Barekat market,50
122,Sepah Market,45
122,Mahdiye Market,42
122,Qazvin Central Fruit and Vegetable Market,56
122,Minoudar Fruit and Vegetable Market,23
122,Qazvin Bazar fruits part,28
122,SayyadShirazi Barekat market,39
122,Caspian (Elahieh) Barekat market,39
123,Sepah Market,54
123,Mahdiye Market,50
123,Qazvin Central Fruit and Vegetable Market,61
123,Minoudar Fruit and Vegetable Market,23
123,Qazvin Bazar fruits part,33
123,SayyadShirazi Barekat market,25
123,Caspian (Elahieh) Barekat market,36
124,Sepah Market,43
124,Mahdiye Market,33
124,Qazvin Central Fruit and Vegetable Market,62
124,Minoudar Fruit and Vegetable Market,20
124,Qazvin Bazar fruits part,38
124,SayyadShirazi Barekat market,40
124,Caspian (Elahieh) Barekat market,37
125,Sepah Market,43
125,Mahdiye Market,26
125,Qazvin Central Fruit and Vegetable Market,63
125,Minoudar Fruit and Vegetable Market,28
125,Qazvin Bazar fruits part,39
125,SayyadShirazi Barekat market,50
125,Caspian (Elahieh) Barekat market,47
126,Sepah Market,50
126,Mahdiye Market,20
126,Qazvin Central Fruit and Vegetable Market,74
126,Minoudar Fruit and Vegetable Market,43
126,Qazvin Bazar fruits part,45
126,SayyadShirazi Barekat market,64
126,Caspian (Elahieh) Barekat market,58
127,Sepah Market,54
127,Mahdiye Market,6
127,Qazvin Central Fruit and Vegetable Market,79
127,Minoudar Fruit and Vegetable Market,33
127,Qazvin Bazar fruits part,54
127,SayyadShirazi Barekat market,56
127,Caspian (Elahieh) Barekat market,51
128,Sepah Market,50
128,Mahdiye Market,15
128,Qazvin Central Fruit and Vegetable Market,71
128,Minoudar Fruit and Vegetable Market,23
128,Qazvin Bazar fruits part,47
128,SayyadShirazi Barekat market,46
128,Caspian (Elahieh) Barekat market,41
129,Sepah Market,63
129,Mahdiye Market,23
129,Qazvin Central Fruit and Vegetable Market,86
129,Minoudar Fruit and Vegetable Market,50
129,Qazvin Bazar fruits part,61
129,SayyadShirazi Barekat market,73
129,Caspian (Elahieh) Barekat market,63
130,Sepah Market,62
130,Mahdiye Market,22
130,Qazvin Central Fruit and Vegetable Market,87
130,Minoudar Fruit and Vegetable Market,43
130,Qazvin Bazar fruits part,62
130,SayyadShirazi Barekat market,66
130,Caspian (Elahieh) Barekat market,52
131,Sepah Market,61
131,Mahdiye Market,21
131,Qazvin Central Fruit and Vegetable Market,86
131,Minoudar Fruit and Vegetable Market,43
131,Qazvin Bazar fruits part,61
131,SayyadShirazi Barekat market,66
131,Caspian (Elahieh) Barekat market,52
132,Sepah Market,65
132,Mahdiye Market,41
132,Qazvin Central Fruit and Vegetable Market,74
132,Minoudar Fruit and Vegetable Market,16
132,Qazvin Bazar fruits part,46
132,SayyadShirazi Barekat market,35
132,Caspian (Elahieh) Barekat market,30
133,Sepah Market,65
133,Mahdiye Market,45
133,Qazvin Central Fruit and Vegetable Market,73
133,Minoudar Fruit and Vegetable Market,16
133,Qazvin Bazar fruits part,44
133,SayyadShirazi Barekat market,32
133,Caspian (Elahieh) Barekat market,25
134,Sepah Market,60
134,Mahdiye Market,51
134,Qazvin Central Fruit and Vegetable Market,67
134,Minoudar Fruit and Vegetable Market,18
134,Qazvin Bazar fruits part,39
134,SayyadShirazi Barekat market,16
134,Caspian (Elahieh) Barekat market,19
135,Sepah Market,63
135,Mahdiye Market,56
135,Qazvin Central Fruit and Vegetable Market,70
135,Minoudar Fruit and Vegetable Market,25
135,Qazvin Bazar fruits part,42
