from_id,to_id,travel_time
73,Abadgaran Shopping Center,25
73,Persian Gulf Tower,34
73,Alborz Commerical,30
73,Pars Commercial Complex,26
73,,34
73,Clothing and textiles section of Qazvin Bazaar,17
73,Noor Complex,24
73,Dariush Shopping Center,23
73,Alghadir Commercial Complex,29
73,Iranian Shopping Center,18
74,City Star Shopping Center,35
74,Tejarat Tower of Qazvin,35
74,Narvan Shopping Center,37
74,Mehr o Mah,35
74,Abadgaran Shopping Center,36
74,Persian Gulf Tower,43
74,Alborz Commerical,40
74,Pars Commercial Complex,22
74,,37
74,Clothing and textiles section of Qazvin Bazaar,25
74,Noor Complex,37
74,Dariush Shopping Center,37
74,Alghadir Commercial Complex,39
74,Iranian Shopping Center,35
75,City Star Shopping Center,27
75,Tejarat Tower of Qazvin,26
75,Narvan Shopping Center,20
75,Mehr o Mah,28
75,Abadgaran Shopping Center,29
75,Persian Gulf Tower,20
75,Alborz Commerical,26
75,Pars Commercial Complex,26
75,,42
75,Clothing and textiles section of Qazvin Bazaar,30
75,Noor Complex,21
75,Dariush Shopping Center,22
75,Alghadir Commercial Complex,26
75,Iranian Shopping Center,29
76,City Star Shopping Center,39
76,Tejarat Tower of Qazvin,32
76,Narvan Shopping Center,37
76,Mehr o Mah,39
76,Abadgaran Shopping Center,39
76,Persian Gulf Tower,46
76,Alborz Commerical,42
76,Pars Commercial Complex,24
76,,36
76,Clothing and textiles section of Qazvin Bazaar,27
76,Noor Complex,33
76,Dariush Shopping Center,32
76,Alghadir Commercial Complex,41
76,Iranian Shopping Center,32
77,City Star Shopping Center,19
77,Tejarat Tower of Qazvin,3
77,Narvan Shopping Center,13
77,Mehr o Mah,17
77,Abadgaran Shopping Center,22
77,Persian Gulf Tower,31
77,Alborz Commerical,26
77,Pars Commercial Complex,31
77,,45
77,Clothing and textiles section of Qazvin Bazaar,26
77,Noor Complex,6
77,Dariush Shopping Center,7
77,Alghadir Commercial Complex,25
77,Iranian Shopping Center,9
78,City Star Shopping Center,23
78,Tejarat Tower of Qazvin,8
78,Narvan Shopping Center,19
78,Mehr o Mah,21
78,Abadgaran Shopping Center,22
78,Persian Gulf Tower,31
78,Alborz Commerical,26
78,Pars Commercial Complex,30
78,,39
78,Clothing and textiles section of Qazvin Bazaar,25
78,Noor Complex,11
78,Dariush Shopping Center,10
78,Alghadir Commercial Complex,25
78,Iranian Shopping Center,9
79,City Star Shopping Center,31
79,Tejarat Tower of Qazvin,15
79,Narvan Shopping Center,24
79,Mehr o Mah,29
79,Abadgaran Shopping Center,29
79,Persian Gulf Tower,38
79,Alborz Commerical,33
79,Pars Commercial Complex,27
79,,31
79,Clothing and textiles section of Qazvin Bazaar,23
79,Noor Complex,15
79,Dariush Shopping Center,14
79,Alghadir Commercial Complex,32
79,Iranian Shopping Center,17
80,City Star Shopping Center,33
80,Tejarat Tower of Qazvin,24
80,Narvan Shopping Center,35
80,Mehr o Mah,33
80,Abadgaran Shopping Center,33
