from_id,to_id,travel_time
39,Aref Clinic,45
39,Community health centre (Madani),48
39,Radmehr Specialized Clinic,50
39,Razi Medical Clinic,48
39,Shahid Bolandian Health Center,51
39,Community health centre (Poonak number11),61
39,Amir Ol-Mo'menin Clinic,57
39,Abotaleb Taghavi Clinic,53
39,Yasin clinic,50
39,Community health centre (Alijani No. 8),50
39,Community health centre (HadiAbad number9),38
39,Shohadaye Naja Clinic,32
39,Community health centre (Navab No. 8),27
39,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,34
39,Community health centre (Sadi),31
39,Community health centre (Tabriz),14
39,Milad Clinic,40
39,Mehregan Clinic,45
39,Poonak Clinic,59
39,Aria Clinic,58
39,Mohammadzadeh Specialized Clinic,57
39,Comprehensive Health Services Center No. 13 (Bano Mohtasham),26
40,Farhangian Clinic,39
40,Ghaem Clinic,31
40,Boo Alii Sina Clinic,33
40,Emam Ali Clinic 24hours,28
40,Sina Clinic,53
40,Red Crescent General and Specialized Clinic,32
40,24h Clinic of Minoudar,57
40,Goharshad Clinic,63
40,Parsian,55
40,Specialized Clinics of Velayat Hospital,65
40,Imam Khomeini Clinic,52
40,Shahid Pakravan Clinic,46
40,Imam Sajjad Clinic,46
40,Community health centre No. 2,39
40,Community health centre No. 3,27
40,Imam Hussein Clinic and Doctors Building,34
40,Community health centre No. 7 (Ferdosi),41
40,Community health centre No. 6 (Valiasr),48
40,Aref Clinic,52
40,Community health centre (Madani),54
40,Radmehr Specialized Clinic,58
40,Razi Medical Clinic,56
40,Shahid Bolandian Health Center,59
40,Community health centre (Poonak number11),69
40,Amir Ol-Mo'menin Clinic,61
40,Abotaleb Taghavi Clinic,57
40,Yasin clinic,57
40,Community health centre (Alijani No. 8),54
40,Community health centre (HadiAbad number9),42
40,Shohadaye Naja Clinic,36
40,Community health centre (Navab No. 8),31
40,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,39
40,Community health centre (Sadi),38
40,Community health centre (Tabriz),18
40,Milad Clinic,48
40,Mehregan Clinic,53
40,Poonak Clinic,67
40,Aria Clinic,66
40,Mohammadzadeh Specialized Clinic,65
40,Comprehensive Health Services Center No. 13 (Bano Mohtasham),34
41,Farhangian Clinic,31
41,Ghaem Clinic,21
41,Boo Alii Sina Clinic,23
41,Emam Ali Clinic 24hours,11
41,Sina Clinic,40
41,Red Crescent General and Specialized Clinic,16
41,24h Clinic of Minoudar,56
41,Goharshad Clinic,68
41,Parsian,39
41,Specialized Clinics of Velayat Hospital,61
41,Imam Khomeini Clinic,50
41,Shahid Pakravan Clinic,44
41,Imam Sajjad Clinic,40
41,Community health centre No. 2,24
41,Community health centre No. 3,12
41,Imam Hussein Clinic and Doctors Building,20
41,Community health centre No. 7 (Ferdosi),31
41,Community health centre No. 6 (Valiasr),23
41,Aref Clinic,29
41,Community health centre (Madani),40
41,Radmehr Specialized Clinic,42
41,Razi Medical Clinic,39
41,Shahid Bolandian Health Center,43
41,Community health centre (Poonak number11),54
41,Amir Ol-Mo'menin Clinic,59
41,Abotaleb Taghavi Clinic,60
41,Yasin clinic,43
41,Community health centre (Alijani No. 8),54
41,Community health centre (HadiAbad number9),50
41,Shohadaye Naja Clinic,44
41,Community health centre (Navab No. 8),39
41,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,35
41,Community health centre (Sadi),34
41,Community health centre (Tabriz),37
41,Milad Clinic,33
41,Mehregan Clinic,37
41,Poonak Clinic,52
41,Aria Clinic,47
41,Mohammadzadeh Specialized Clinic,50
41,Comprehensive Health Services Center No. 13 (Bano Mohtasham),18
42,Farhangian Clinic,26
42,Ghaem Clinic,18
42,Boo Alii Sina Clinic,19
42,Emam Ali Clinic 24hours,14
42,Sina Clinic,46
42,Red Crescent General and Specialized Clinic,13
42,24h Clinic of Minoudar,58
42,Goharshad Clinic,64
42,Parsian,46
42,Specialized Clinics of Velayat Hospital,64
42,Imam Khomeini Clinic,51
42,Shahid Pakravan Clinic,41
42,Imam Sajjad Clinic,38
42,Community health centre No. 2,25
42,Community health centre No. 3,9
42,Imam Hussein Clinic and Doctors Building,19
42,Community health centre No. 7 (Ferdosi),28
42,Community health centre No. 6 (Valiasr),33
42,Aref Clinic,38
42,Community health centre (Madani),47
42,Radmehr Specialized Clinic,49
42,Razi Medical Clinic,47
42,Shahid Bolandian Health Center,50
42,Community health centre (Poonak number11),60
42,Amir Ol-Mo'menin Clinic,60
42,Abotaleb Taghavi Clinic,58
42,Yasin clinic,49
42,Community health centre (Alijani No. 8),54
42,Community health centre (HadiAbad number9),43
42,Shohadaye Naja Clinic,36
42,Community health centre (Navab No. 8),31
42,Mohamadzadeh Clinic & Community health centre (Zaferanieh) ,30
42,Community health centre (Sadi),21
42,Community health centre (Tabriz),20
42,Milad Clinic,35
42,Mehregan Clinic,44
42,Poonak Clinic,58
42,Aria Clinic,56
42,Mohammadzadeh Specialized Clinic,56
42,Comprehensive Health Services Center No. 13 (Bano Mohtasham),15
44,Farhangian Clinic,32
44,Ghaem Clinic,26
44,Boo Alii Sina Clinic,28
44,Emam Ali Clinic 24hours,24
44,Sina Clinic,50
44,Red Crescent General and Specialized Clinic,24
44,24h Clinic of Minoudar,54
44,Goharshad Clinic,61
44,Parsian,51
44,Specialized Clinics of Velayat Hospital,62
44,Imam Khomeini Clinic,49
44,Shahid Pakravan Clinic,41
44,Imam Sajjad Clinic,38
44,Community health centre No. 2,36
44,Community health centre No. 3,21
44,Imam Hussein Clinic and Doctors Building,29
44,Community health centre No. 7 (Ferdosi),37
44,Community health centre No. 6 (Valiasr),44
44,Aref Clinic,45
44,Community health centre (Madani),51
44,Radmehr Specialized Clinic,54
44,Razi Medical Clinic,52
44,Shahid Bolandian Health Center,55
44,Community health centre (Poonak number11),65
44,Amir Ol-Mo'menin Clinic,58
44,Abotaleb Taghavi Clinic,54
